"subject","cond","t","predictable","rt"
81,2,22,"3",1002
81,2,23,"1",925
81,2,23,"3",890
81,2,24,"1",914
81,2,24,"3",1018
81,2,25,"1",978
81,2,25,"3",1159
81,2,26,"1",842
81,2,26,"3",1048
81,2,27,"1",1001
81,2,27,"3",1371
81,2,28,"1",841
81,2,28,"3",972
81,2,29,"1",918
81,2,29,"3",990
81,2,30,"1",843
81,2,30,"3",951
81,2,31,"1",853
81,2,31,"3",1021
81,2,32,"1",888
81,2,32,"3",928
81,2,33,"1",892
81,2,33,"3",1095
81,2,34,"1",961
81,2,34,"3",974
81,2,35,"1",915
81,2,35,"3",1033
81,2,36,"1",965
81,2,36,"3",1043
81,2,37,"1",870
81,2,37,"3",1237
81,2,38,"1",856
81,2,38,"3",1069
81,2,39,"1",853
81,2,39,"3",1054
81,2,40,"1",908
81,2,40,"3",1013
81,2,41,"1",971
81,2,41,"3",1017
81,2,42,"1",902
81,2,42,"3",1010
81,2,43,"1",1012
81,2,43,"3",912
81,2,44,"1",1041
81,2,44,"3",1161
81,2,45,"1",969
81,2,45,"3",997
81,2,46,"1",927
81,2,46,"3",1142
81,2,47,"1",959
81,2,47,"3",1110
81,2,48,"1",905
81,2,48,"3",959
81,2,49,"1",1462
81,2,49,"3",1085
81,2,50,"1",1061
81,2,50,"3",1168
81,2,51,"1",920
81,2,51,"3",1042
81,2,52,"1",973
81,2,52,"3",958
81,2,53,"1",935
81,2,53,"3",987
81,2,54,"1",977
81,2,54,"3",944
81,2,55,"1",1000
81,2,55,"3",1110
81,2,56,"1",920
81,2,56,"3",1017
81,2,57,"1",1414
81,2,57,"3",1125
81,2,58,"1",1072
81,2,58,"3",1043
81,2,59,"1",1155
81,2,59,"3",1151
81,2,60,"1",981
81,2,60,"3",1108
81,2,61,"1",1008
81,2,61,"3",966
81,2,62,"1",877
81,2,62,"3",868
81,2,63,"1",937
81,2,63,"3",1227
81,2,64,"1",1115
81,2,64,"3",1031
81,2,65,"1",1065
81,2,65,"3",983
81,2,66,"1",886
81,2,66,"3",1026
81,2,67,"1",903
81,2,67,"3",1160
81,2,68,"1",1031
81,2,68,"3",1016
81,2,69,"1",1062
81,2,69,"3",1010
81,2,70,"1",1060
81,2,70,"3",1017
81,2,71,"1",890
81,2,71,"3",1052
81,2,72,"1",933
81,2,72,"3",1042
216,3,1,"1",876
216,3,1,"3",1280
216,3,2,"3",1182
216,3,3,"1",962
216,3,3,"3",729
216,3,4,"1",938
216,3,4,"3",873
216,3,5,"1",905
216,3,5,"3",839
216,3,6,"1",897
216,3,6,"3",1108
216,3,7,"1",762
216,3,7,"3",1118
216,3,8,"1",775
216,3,8,"3",935
216,3,9,"1",845
216,3,9,"3",689
216,3,10,"1",716
216,3,10,"3",756
216,3,11,"1",723
216,3,11,"3",809
216,3,12,"1",893
216,3,12,"3",738
216,3,13,"1",973
216,3,13,"3",746
216,3,14,"1",783
216,3,14,"3",652
216,3,15,"1",861
216,3,15,"3",892
216,3,16,"1",799
216,3,16,"3",763
216,3,17,"1",774
216,3,17,"3",1424
216,3,18,"1",776
216,3,18,"3",820
216,3,19,"1",907
216,3,19,"3",696
216,3,20,"1",722
216,3,20,"3",677
216,3,21,"1",801
216,3,21,"3",692
216,3,22,"1",822
216,3,22,"3",743
216,3,23,"1",870
216,3,23,"3",665
216,3,24,"1",796
216,3,24,"3",765
216,3,25,"1",778
216,3,25,"3",793
216,3,26,"1",881
216,3,26,"3",1248
216,3,27,"1",651
216,3,27,"3",662
216,3,28,"1",752
216,3,28,"3",785
216,3,29,"1",813
216,3,29,"3",688
216,3,30,"1",741
216,3,30,"3",853
216,3,31,"1",743
216,3,31,"3",690
216,3,32,"1",784
216,3,32,"3",801
216,3,33,"1",851
216,3,33,"3",731
216,3,34,"1",758
216,3,34,"3",721
216,3,35,"1",765
216,3,35,"3",787
216,3,36,"1",707
216,3,36,"3",665
216,3,37,"1",676
216,3,37,"3",653
216,3,38,"1",757
216,3,39,"1",650
216,3,39,"3",766
216,3,40,"1",764
216,3,40,"3",539
216,3,41,"1",665
216,3,41,"3",672
216,3,42,"1",671
216,3,42,"3",797
216,3,43,"1",764
216,3,43,"3",622
216,3,44,"1",791
216,3,44,"3",680
216,3,45,"3",617
216,3,46,"1",695
216,3,46,"3",742
216,3,47,"1",788
216,3,47,"3",630
216,3,48,"1",885
216,3,48,"3",687
216,3,49,"1",687
216,3,49,"3",666
216,3,50,"1",793
216,3,50,"3",873
216,3,51,"1",932
216,3,51,"3",713
216,3,52,"1",915
216,3,52,"3",674
216,3,53,"1",1017
216,3,53,"3",713
216,3,54,"1",687
216,3,54,"3",887
216,3,55,"1",1127
216,3,55,"3",778
216,3,56,"1",1133
216,3,56,"3",989
216,3,57,"1",847
216,3,57,"3",714
216,3,58,"1",846
216,3,58,"3",929
216,3,59,"1",851
216,3,59,"3",748
216,3,60,"3",698
216,3,61,"1",830
216,3,61,"3",714
216,3,62,"1",924
216,3,62,"3",1017
216,3,63,"1",802
216,3,63,"3",805
216,3,64,"1",1049
216,3,64,"3",737
216,3,65,"1",1015
216,3,65,"3",694
216,3,66,"1",630
216,3,66,"3",683
216,3,67,"1",728
216,3,67,"3",643
216,3,68,"1",779
216,3,68,"3",698
216,3,69,"1",832
216,3,69,"3",754
216,3,70,"1",756
216,3,70,"3",740
216,3,71,"1",776
216,3,71,"3",687
216,3,72,"1",946
216,3,72,"3",745
212,1,1,"1",1134
212,1,1,"3",1217
212,1,2,"1",967
212,1,2,"3",1147
212,1,3,"1",1139
212,1,3,"3",1034
212,1,4,"1",965
212,1,4,"3",1259
212,1,5,"1",963
212,1,5,"3",871
212,1,6,"1",1098
212,1,6,"3",1034
212,1,7,"1",1076
212,1,7,"3",965
212,1,8,"1",1190
212,1,8,"3",902
212,1,9,"1",1097
212,1,9,"3",1040
212,1,10,"1",1847
212,1,10,"3",1261
212,1,11,"1",904
212,1,11,"3",805
212,1,13,"1",931
212,1,13,"3",925
212,1,14,"1",902
212,1,14,"3",733
212,1,15,"1",918
212,1,15,"3",862
212,1,16,"1",878
212,1,16,"3",848
212,1,17,"1",991
212,1,17,"3",799
212,1,18,"1",917
212,1,18,"3",652
212,1,19,"1",1249
212,1,19,"3",1011
212,1,20,"1",1010
212,1,20,"3",1230
212,1,21,"1",914
212,1,21,"3",719
212,1,22,"1",900
212,1,22,"3",775
212,1,23,"1",1033
212,1,23,"3",879
212,1,24,"1",863
212,1,24,"3",689
212,1,25,"1",1322
212,1,25,"3",980
212,1,26,"1",869
212,1,26,"3",774
212,1,27,"1",1083
212,1,27,"3",995
212,1,28,"1",1020
212,1,28,"3",872
212,1,29,"1",1130
212,1,29,"3",971
212,1,30,"1",1012
212,1,30,"3",1033
212,1,31,"1",1262
212,1,31,"3",1144
212,1,32,"1",1134
212,1,32,"3",1128
212,1,33,"1",1171
212,1,33,"3",1120
212,1,34,"1",899
212,1,34,"3",1568
212,1,35,"1",1124
212,1,35,"3",1360
212,1,36,"1",1161
212,1,36,"3",949
212,1,37,"1",1017
212,1,37,"3",1100
212,1,38,"1",883
212,1,38,"3",769
212,1,39,"1",1037
212,1,39,"3",749
212,1,40,"1",1000
212,1,40,"3",689
212,1,41,"3",892
212,1,42,"1",927
212,1,42,"3",735
212,1,43,"1",934
212,1,43,"3",995
212,1,44,"1",999
212,1,44,"3",869
212,1,45,"1",1082
212,1,45,"3",943
212,1,46,"1",1136
212,1,46,"3",732
212,1,47,"1",959
212,1,47,"3",901
212,1,48,"1",1077
212,1,48,"3",828
212,1,49,"1",1223
212,1,49,"3",1135
212,1,50,"1",842
212,1,50,"3",1102
212,1,51,"1",1249
212,1,51,"3",1024
212,1,52,"1",706
212,1,52,"3",853
212,1,53,"1",1109
212,1,53,"3",746
212,1,54,"1",685
212,1,54,"3",690
212,1,55,"1",973
212,1,55,"3",846
212,1,56,"1",827
212,1,57,"1",1094
212,1,57,"3",716
212,1,58,"1",1112
212,1,58,"3",702
212,1,59,"1",1039
212,1,60,"1",799
212,1,60,"3",891
212,1,61,"1",1076
212,1,61,"3",830
212,1,62,"1",961
212,1,62,"3",962
212,1,63,"1",1132
212,1,63,"3",1033
212,1,64,"1",814
212,1,64,"3",738
212,1,65,"1",916
212,1,65,"3",768
212,1,66,"1",996
212,1,66,"3",684
212,1,67,"1",1251
212,1,67,"3",888
212,1,68,"1",1107
212,1,68,"3",896
212,1,69,"1",1097
212,1,69,"3",827
212,1,70,"1",1209
212,1,70,"3",821
212,1,71,"3",1098
212,1,72,"1",947
212,1,72,"3",964
102,3,1,"1",764
102,3,1,"3",1170
102,3,2,"1",772
102,3,2,"3",922
102,3,3,"1",813
102,3,3,"3",823
102,3,4,"1",871
102,3,4,"3",760
102,3,5,"1",815
102,3,5,"3",743
102,3,6,"1",827
102,3,6,"3",775
102,3,7,"1",804
102,3,7,"3",962
102,3,8,"1",767
102,3,8,"3",785
102,3,9,"1",803
102,3,9,"3",690
102,3,10,"1",775
102,3,11,"1",1046
102,3,11,"3",651
102,3,12,"1",733
102,3,12,"3",723
102,3,13,"3",879
102,3,14,"1",807
102,3,14,"3",924
102,3,15,"1",827
102,3,15,"3",759
102,3,16,"1",742
102,3,16,"3",846
102,3,17,"1",701
102,3,17,"3",625
102,3,18,"1",738
102,3,18,"3",695
102,3,19,"1",830
102,3,19,"3",743
102,3,20,"1",794
102,3,20,"3",772
102,3,22,"1",770
102,3,22,"3",798
102,3,23,"1",826
102,3,23,"3",701
102,3,24,"1",767
102,3,24,"3",750
102,3,25,"1",773
102,3,25,"3",713
102,3,26,"1",733
102,3,26,"3",696
102,3,27,"1",817
102,3,31,"1",717
102,3,31,"3",835
102,3,32,"1",768
102,3,32,"3",657
102,3,33,"1",783
102,3,33,"3",741
102,3,34,"1",955
102,3,34,"3",736
102,3,35,"1",761
102,3,35,"3",774
102,3,36,"1",765
102,3,36,"3",827
102,3,37,"1",755
102,3,44,"1",813
102,3,44,"3",791
102,3,45,"1",750
102,3,45,"3",772
102,3,46,"1",732
102,3,46,"3",665
102,3,47,"1",767
102,3,47,"3",755
102,3,48,"1",916
102,3,48,"3",587
102,3,49,"1",797
102,3,49,"3",584
102,3,50,"1",717
102,3,50,"3",705
102,3,51,"1",1138
102,3,51,"3",1440
102,3,54,"3",790
102,3,55,"1",1032
102,3,55,"3",864
102,3,56,"1",700
102,3,56,"3",635
102,3,57,"1",827
102,3,57,"3",850
102,3,58,"1",701
102,3,58,"3",717
102,3,59,"1",844
102,3,59,"3",799
102,3,60,"1",706
102,3,60,"3",688
102,3,72,"1",815
102,3,72,"3",915
94,3,1,"1",757
94,3,1,"3",1070
94,3,2,"1",753
94,3,2,"3",924
94,3,3,"1",851
94,3,3,"3",745
94,3,4,"1",830
94,3,4,"3",853
94,3,5,"1",837
94,3,5,"3",858
94,3,6,"1",836
94,3,6,"3",780
94,3,7,"1",802
94,3,7,"3",739
94,3,8,"1",800
94,3,8,"3",693
94,3,9,"1",835
94,3,9,"3",824
94,3,10,"1",936
94,3,10,"3",846
94,3,11,"1",899
94,3,11,"3",737
94,3,12,"1",902
94,3,12,"3",742
94,3,13,"1",839
94,3,13,"3",718
94,3,14,"1",760
94,3,14,"3",646
94,3,15,"1",877
94,3,15,"3",686
94,3,16,"1",850
94,3,16,"3",736
94,3,17,"1",748
94,3,17,"3",669
94,3,18,"1",852
94,3,18,"3",642
94,3,19,"1",889
94,3,19,"3",794
94,3,20,"1",794
94,3,20,"3",696
94,3,21,"1",787
94,3,21,"3",658
94,3,22,"1",834
94,3,22,"3",663
94,3,23,"1",831
94,3,23,"3",840
94,3,24,"1",692
94,3,24,"3",773
94,3,25,"1",791
94,3,25,"3",855
94,3,26,"1",831
94,3,26,"3",753
94,3,27,"1",996
94,3,27,"3",792
94,3,28,"1",790
94,3,28,"3",685
94,3,29,"1",856
94,3,29,"3",935
94,3,30,"1",840
94,3,30,"3",720
94,3,31,"1",786
94,3,31,"3",678
94,3,32,"1",819
94,3,32,"3",739
94,3,33,"1",834
94,3,33,"3",906
94,3,34,"1",806
94,3,34,"3",750
94,3,35,"1",824
94,3,35,"3",730
94,3,36,"1",880
94,3,36,"3",760
94,3,37,"1",835
94,3,37,"3",713
94,3,38,"1",901
94,3,38,"3",733
94,3,39,"1",781
94,3,39,"3",1411
94,3,40,"1",832
94,3,40,"3",926
94,3,41,"1",907
94,3,41,"3",705
94,3,42,"1",795
94,3,42,"3",748
94,3,43,"1",800
94,3,43,"3",626
94,3,44,"1",827
94,3,44,"3",784
94,3,45,"1",757
94,3,45,"3",875
94,3,46,"1",833
94,3,46,"3",864
94,3,47,"1",871
94,3,47,"3",688
94,3,48,"1",821
94,3,48,"3",692
94,3,49,"1",731
94,3,49,"3",758
94,3,50,"1",829
94,3,50,"3",685
94,3,51,"1",834
94,3,51,"3",775
94,3,52,"1",903
94,3,52,"3",704
94,3,53,"1",801
94,3,53,"3",704
94,3,54,"1",795
94,3,54,"3",701
94,3,55,"1",784
94,3,55,"3",751
94,3,56,"1",798
94,3,56,"3",910
94,3,57,"1",828
94,3,57,"3",1499
94,3,58,"1",758
94,3,58,"3",773
94,3,59,"1",735
94,3,59,"3",710
94,3,60,"1",856
94,3,60,"3",758
94,3,61,"1",723
94,3,61,"3",714
94,3,62,"1",827
94,3,62,"3",742
94,3,63,"1",798
94,3,63,"3",655
94,3,64,"1",812
94,3,64,"3",708
94,3,65,"1",778
94,3,65,"3",674
94,3,66,"1",841
94,3,66,"3",722
94,3,67,"1",776
94,3,67,"3",709
94,3,68,"1",866
94,3,68,"3",663
94,3,69,"1",788
94,3,69,"3",709
94,3,70,"1",756
94,3,70,"3",754
94,3,71,"1",767
94,3,71,"3",716
94,3,72,"1",786
94,3,72,"3",744
157,1,1,"1",1246
157,1,1,"3",1321
157,1,2,"1",891
157,1,2,"3",1066
157,1,3,"1",975
157,1,3,"3",918
157,1,4,"1",902
157,1,4,"3",903
157,1,5,"1",1642
157,1,5,"3",711
157,1,6,"1",811
157,1,6,"3",691
157,1,7,"1",944
157,1,7,"3",701
157,1,8,"1",820
157,1,8,"3",720
157,1,9,"1",814
157,1,9,"3",596
157,1,10,"1",917
157,1,10,"3",599
157,1,11,"1",822
157,1,11,"3",676
157,1,12,"1",1312
157,1,12,"3",661
157,1,13,"1",924
157,1,13,"3",798
157,1,14,"1",941
157,1,14,"3",390
157,1,15,"1",968
157,1,15,"3",399
157,1,16,"1",880
157,1,16,"3",430
157,1,17,"1",763
157,1,17,"3",301
157,1,18,"1",785
157,1,18,"3",284
157,1,19,"1",710
157,1,19,"3",320
157,1,20,"1",709
157,1,20,"3",323
157,1,21,"1",722
157,1,21,"3",329
157,1,22,"1",720
157,1,22,"3",356
157,1,23,"1",1043
157,1,23,"3",403
157,1,24,"1",655
157,1,24,"3",379
157,1,25,"1",918
157,1,25,"3",292
157,1,26,"1",867
157,1,26,"3",260
157,1,27,"1",744
157,1,27,"3",299
157,1,28,"1",799
157,1,28,"3",357
157,1,29,"1",883
157,1,29,"3",204
157,1,30,"1",563
157,1,30,"3",331
157,1,31,"1",838
157,1,31,"3",359
157,1,32,"1",749
157,1,32,"3",447
157,1,33,"1",781
157,1,33,"3",403
157,1,34,"1",677
157,1,34,"3",349
157,1,35,"1",679
157,1,35,"3",231
157,1,36,"1",743
157,1,36,"3",404
157,1,37,"1",789
157,1,37,"3",269
157,1,38,"1",864
157,1,38,"3",449
157,1,39,"1",690
157,1,39,"3",312
157,1,40,"1",753
157,1,40,"3",424
157,1,41,"1",799
157,1,41,"3",346
157,1,42,"1",785
157,1,42,"3",469
157,1,43,"1",802
157,1,43,"3",459
157,1,44,"1",817
157,1,44,"3",665
157,1,45,"1",828
157,1,45,"3",682
157,1,46,"1",867
157,1,46,"3",546
157,1,47,"1",901
157,1,47,"3",678
157,1,48,"1",775
157,1,48,"3",250
157,1,49,"1",545
157,1,49,"3",429
157,1,50,"1",731
157,1,50,"3",487
157,1,51,"1",760
157,1,51,"3",149
157,1,52,"1",734
157,1,52,"3",328
157,1,53,"1",785
157,1,53,"3",350
157,1,54,"1",716
157,1,54,"3",450
157,1,55,"1",723
157,1,55,"3",617
157,1,56,"1",697
157,1,56,"3",414
157,1,57,"1",575
157,1,57,"3",293
157,1,58,"1",614
157,1,58,"3",346
157,1,59,"3",165
157,1,60,"1",640
157,1,60,"3",287
157,1,61,"1",1119
157,1,61,"3",256
157,1,62,"1",744
157,1,62,"3",330
157,1,63,"1",738
157,1,63,"3",221
157,1,64,"1",647
157,1,64,"3",199
157,1,65,"1",723
157,1,65,"3",413
157,1,66,"1",505
157,1,66,"3",356
157,1,67,"1",679
157,1,67,"3",405
157,1,68,"1",754
157,1,68,"3",551
157,1,69,"1",705
157,1,69,"3",254
157,1,70,"1",704
157,1,70,"3",131
157,1,71,"1",775
157,1,71,"3",40
157,1,72,"1",660
157,1,72,"3",117
182,2,1,"1",1069
182,2,1,"3",1246
182,2,2,"1",1310
182,2,2,"3",1293
182,2,3,"1",1172
182,2,3,"3",1169
182,2,4,"1",1037
182,2,4,"3",1047
182,2,5,"1",1119
182,2,5,"3",1005
182,2,6,"1",1172
182,2,6,"3",1081
182,2,7,"1",1116
182,2,7,"3",1190
182,2,8,"1",1027
182,2,8,"3",1119
182,2,9,"1",1010
182,2,9,"3",1026
182,2,10,"1",1003
182,2,10,"3",1017
182,2,11,"1",1106
182,2,11,"3",1194
182,2,12,"1",966
182,2,12,"3",1184
182,2,13,"1",1022
182,2,13,"3",1017
182,2,14,"1",887
182,2,14,"3",1050
182,2,15,"1",1107
182,2,15,"3",1031
182,2,16,"1",1037
182,2,16,"3",931
182,2,17,"1",978
182,2,17,"3",914
182,2,18,"1",1198
182,2,18,"3",988
182,2,19,"1",1015
182,2,19,"3",912
182,2,20,"1",865
182,2,20,"3",1013
182,2,21,"1",1029
182,2,21,"3",1092
182,2,22,"1",1131
182,2,22,"3",1036
182,2,23,"1",1082
182,2,23,"3",1081
182,2,24,"1",1274
182,2,24,"3",1147
182,2,25,"1",948
182,2,25,"3",935
182,2,26,"1",1006
182,2,26,"3",817
182,2,27,"1",1005
182,2,27,"3",866
182,2,28,"1",1064
182,2,28,"3",474
182,2,29,"1",1162
182,2,29,"3",465
182,2,30,"1",1313
182,2,30,"3",1070
182,2,31,"1",1054
182,2,31,"3",1079
182,2,32,"1",1112
182,2,32,"3",1065
182,2,33,"1",1056
182,2,33,"3",838
182,2,34,"1",1004
182,2,34,"3",1007
182,2,35,"1",1103
182,2,35,"3",960
182,2,36,"1",1189
182,2,36,"3",1064
182,2,37,"1",998
182,2,37,"3",1030
182,2,38,"1",1168
182,2,38,"3",975
182,2,39,"1",953
182,2,39,"3",1011
182,2,40,"1",1123
182,2,40,"3",1157
182,2,41,"1",979
182,2,41,"3",1081
182,2,42,"1",1042
182,2,42,"3",966
182,2,43,"1",1181
182,2,43,"3",1031
182,2,44,"1",1133
182,2,44,"3",1006
182,2,45,"1",930
182,2,45,"3",1019
182,2,46,"1",885
182,2,46,"3",1010
182,2,47,"1",975
182,2,47,"3",997
182,2,48,"1",858
182,2,48,"3",293
182,2,49,"1",905
182,2,49,"3",1062
182,2,50,"1",1164
182,2,50,"3",1031
182,2,51,"1",999
182,2,51,"3",1016
182,2,52,"1",946
182,2,52,"3",1099
182,2,53,"1",986
182,2,53,"3",998
182,2,54,"1",1000
182,2,54,"3",1000
182,2,55,"1",1003
182,2,55,"3",1247
182,2,56,"1",1202
182,2,56,"3",1137
182,2,57,"1",1058
182,2,57,"3",974
182,2,58,"1",1145
182,2,58,"3",990
182,2,59,"1",949
182,2,59,"3",1034
182,2,60,"1",1075
182,2,60,"3",1030
182,2,61,"1",1703
182,2,61,"3",937
182,2,62,"1",1103
182,2,62,"3",835
182,2,63,"1",1181
182,2,63,"3",958
182,2,64,"1",1026
182,2,64,"3",1004
182,2,65,"3",1055
182,2,66,"1",1226
182,2,66,"3",1156
182,2,67,"1",984
182,2,67,"3",1114
182,2,68,"1",982
182,2,68,"3",1171
182,2,69,"1",1016
182,2,69,"3",1145
182,2,70,"1",1094
182,2,70,"3",1159
182,2,71,"1",990
182,2,71,"3",1043
182,2,72,"1",910
182,2,72,"3",905
139,1,1,"1",1333
139,1,1,"3",1576
139,1,2,"1",1400
139,1,2,"3",1631
139,1,3,"1",1443
139,1,4,"1",1512
139,1,4,"3",1536
139,1,5,"1",1396
139,1,5,"3",1453
139,1,6,"1",1401
139,1,6,"3",1478
139,1,7,"1",1353
139,1,7,"3",1370
139,1,8,"1",1899
139,1,8,"3",1459
139,1,9,"1",1503
139,1,9,"3",1591
139,1,10,"1",1347
139,1,10,"3",1581
139,1,11,"1",1460
139,1,11,"3",1533
139,1,13,"1",1378
139,1,13,"3",1567
139,1,14,"1",1797
139,1,14,"3",1656
139,1,15,"1",1498
139,1,15,"3",1527
139,1,16,"3",1643
139,1,18,"1",1319
139,1,18,"3",1815
139,1,19,"1",1394
139,1,19,"3",1302
139,1,20,"3",1402
139,1,21,"1",1721
139,1,21,"3",1076
139,1,22,"1",1301
139,1,22,"3",708
139,1,23,"1",1396
139,1,23,"3",1015
139,1,24,"3",797
139,1,25,"1",1365
139,1,25,"3",867
139,1,26,"1",1308
139,1,26,"3",985
139,1,27,"3",887
139,1,28,"1",1452
139,1,28,"3",1206
139,1,29,"1",1456
139,1,29,"3",1422
139,1,30,"1",1416
139,1,30,"3",1499
139,1,31,"1",1383
139,1,31,"3",1220
139,1,32,"1",1455
139,1,32,"3",1500
139,1,33,"3",1358
139,1,34,"1",1648
139,1,34,"3",1301
139,1,35,"1",1618
139,1,35,"3",1353
139,1,36,"1",1538
139,1,36,"3",1141
139,1,37,"1",1496
139,1,37,"3",1079
139,1,38,"1",1641
139,1,38,"3",1261
139,1,39,"1",1337
139,1,39,"3",1586
139,1,40,"1",1412
139,1,40,"3",1292
139,1,41,"1",1362
139,1,41,"3",1407
139,1,42,"1",1416
139,1,42,"3",1293
139,1,43,"3",1941
139,1,44,"1",1593
139,1,44,"3",1512
139,1,45,"1",1410
139,1,45,"3",1496
139,1,46,"1",1437
139,1,46,"3",1322
139,1,47,"1",1357
139,1,47,"3",972
139,1,48,"1",1377
139,1,48,"3",1638
139,1,49,"1",1360
139,1,49,"3",1315
139,1,50,"1",1348
139,1,50,"3",1398
139,1,51,"1",1349
139,1,51,"3",1173
139,1,52,"1",1436
139,1,53,"1",1429
139,1,53,"3",1493
139,1,54,"1",1335
139,1,54,"3",1410
139,1,55,"1",1331
139,1,55,"3",1663
139,1,56,"1",1316
139,1,57,"3",1292
139,1,58,"1",1312
139,1,58,"3",1189
139,1,59,"1",1288
139,1,59,"3",1322
139,1,60,"1",1386
139,1,60,"3",1273
139,1,61,"1",1487
139,1,61,"3",1390
139,1,62,"1",1386
139,1,62,"3",1386
139,1,63,"1",1690
139,1,63,"3",1116
139,1,64,"1",1498
139,1,64,"3",1503
139,1,65,"1",1452
139,1,65,"3",1319
139,1,66,"1",1313
139,1,66,"3",1331
139,1,67,"1",1392
139,1,67,"3",1403
139,1,68,"1",1340
139,1,68,"3",1243
139,1,69,"1",1505
139,1,69,"3",1309
139,1,70,"1",1323
139,1,70,"3",1162
139,1,71,"1",1329
139,1,71,"3",1321
139,1,72,"1",1368
139,1,72,"3",1283
175,3,1,"1",909
175,3,1,"3",1141
175,3,2,"1",878
175,3,2,"3",1023
175,3,3,"1",850
175,3,3,"3",796
175,3,4,"1",1021
175,3,4,"3",1020
175,3,5,"1",885
175,3,5,"3",1054
175,3,6,"1",1010
175,3,6,"3",973
175,3,7,"1",855
175,3,7,"3",1120
175,3,8,"1",863
175,3,8,"3",990
175,3,9,"1",828
175,3,9,"3",1169
175,3,10,"1",950
175,3,10,"3",1097
175,3,11,"1",901
175,3,11,"3",1343
175,3,12,"1",863
175,3,12,"3",957
175,3,13,"1",792
175,3,13,"3",867
175,3,14,"1",835
175,3,14,"3",1042
175,3,15,"1",812
175,3,15,"3",956
175,3,16,"1",782
175,3,16,"3",810
175,3,17,"1",842
175,3,17,"3",1010
175,3,18,"1",875
175,3,18,"3",1110
175,3,19,"1",815
175,3,19,"3",767
175,3,20,"1",796
175,3,20,"3",849
175,3,21,"1",765
175,3,21,"3",946
175,3,22,"1",779
175,3,22,"3",1059
175,3,23,"1",799
175,3,23,"3",1006
175,3,24,"1",774
175,3,24,"3",1004
175,3,25,"1",949
175,3,25,"3",726
175,3,26,"1",796
175,3,26,"3",917
175,3,27,"1",776
175,3,27,"3",865
175,3,28,"1",808
175,3,28,"3",867
175,3,29,"1",855
175,3,29,"3",1006
175,3,30,"1",847
175,3,30,"3",783
175,3,31,"1",840
175,3,31,"3",886
175,3,32,"1",791
175,3,32,"3",978
175,3,33,"1",708
175,3,33,"3",765
175,3,34,"1",758
175,3,34,"3",944
175,3,35,"1",793
175,3,35,"3",657
175,3,36,"1",695
175,3,36,"3",672
175,3,37,"1",941
175,3,37,"3",847
175,3,38,"1",851
175,3,38,"3",756
175,3,39,"1",805
175,3,39,"3",871
175,3,40,"1",712
175,3,40,"3",863
175,3,41,"1",846
175,3,41,"3",1014
175,3,42,"1",765
175,3,42,"3",807
175,3,43,"1",794
175,3,43,"3",1013
175,3,44,"1",714
175,3,44,"3",910
175,3,45,"1",822
175,3,45,"3",820
175,3,46,"1",751
175,3,46,"3",869
175,3,47,"1",771
175,3,47,"3",698
175,3,48,"1",766
175,3,48,"3",699
175,3,49,"1",720
175,3,50,"1",817
175,3,50,"3",767
175,3,51,"1",770
175,3,51,"3",961
175,3,52,"1",692
175,3,52,"3",805
175,3,53,"1",742
175,3,53,"3",744
175,3,54,"1",746
175,3,54,"3",919
175,3,55,"1",802
175,3,55,"3",835
175,3,56,"1",742
175,3,56,"3",885
175,3,57,"1",832
175,3,57,"3",741
175,3,58,"1",855
175,3,58,"3",696
175,3,59,"1",754
175,3,59,"3",642
175,3,60,"3",705
175,3,61,"1",729
175,3,61,"3",668
175,3,62,"1",744
175,3,62,"3",852
175,3,63,"1",687
175,3,63,"3",851
175,3,64,"1",769
175,3,64,"3",815
175,3,65,"1",873
175,3,65,"3",669
175,3,66,"1",614
175,3,66,"3",803
175,3,67,"1",769
175,3,67,"3",739
175,3,68,"1",787
175,3,69,"3",752
175,3,70,"1",829
175,3,70,"3",755
175,3,71,"1",725
175,3,71,"3",692
175,3,72,"1",708
175,3,72,"3",685
170,3,1,"1",1047
170,3,1,"3",1412
170,3,2,"1",1053
170,3,2,"3",1240
170,3,3,"1",993
170,3,3,"3",1336
170,3,4,"1",1280
170,3,4,"3",1090
170,3,5,"1",1039
170,3,5,"3",947
170,3,6,"1",892
170,3,6,"3",776
170,3,7,"1",837
170,3,7,"3",853
170,3,8,"1",859
170,3,8,"3",1004
170,3,9,"1",998
170,3,9,"3",777
170,3,10,"1",994
170,3,10,"3",946
170,3,11,"1",977
170,3,11,"3",793
170,3,12,"1",920
170,3,12,"3",764
170,3,13,"1",840
170,3,13,"3",775
170,3,14,"1",800
170,3,14,"3",749
170,3,15,"1",855
170,3,15,"3",680
170,3,16,"1",874
170,3,16,"3",783
170,3,17,"1",830
170,3,17,"3",812
170,3,18,"1",915
170,3,18,"3",777
170,3,19,"1",933
170,3,19,"3",726
170,3,20,"1",867
170,3,20,"3",708
170,3,21,"1",717
170,3,21,"3",668
170,3,22,"1",742
170,3,22,"3",867
170,3,23,"1",871
170,3,23,"3",846
170,3,24,"1",966
170,3,24,"3",680
170,3,25,"1",892
170,3,25,"3",775
170,3,26,"1",847
170,3,26,"3",706
170,3,27,"1",767
170,3,27,"3",697
170,3,28,"1",815
170,3,28,"3",872
170,3,29,"1",726
170,3,29,"3",744
170,3,30,"1",815
170,3,30,"3",746
170,3,31,"1",877
170,3,31,"3",723
170,3,32,"1",811
